path,sha256,bytes
analysis_code/workflows/20260811_capacity_optimisation/qa/dense_return_ladder_surface_qa.json,408ebaf937ea5a1ddf5a76e85d4e3ec454eab168eb4ca940be86b74464e51c8b,245
analysis_code/workflows/20260811_capacity_optimisation/qa/high_risk_m129_qa.json,ced17240304b14b102c5c1352c0028159c8d35969848d8a80caea55b7b97fd70,173
analysis_code/workflows/20260811_capacity_optimisation/qa/learning_incidence_boundaries_qa.json,3ca87c7c3fa5cdd7d8f1d21707336bba64e0310d5ea749270f2bf3459c836e93,609
analysis_code/workflows/20260811_capacity_optimisation/qa/S15_engineering_boundary_continuous_qa.json,ac5055d5f59c72af93925b658cefb28a687806e526bb2cc14253881ad22e0b3e,249
analysis_code/workflows/20260811_capacity_optimisation/results/capacity_optimized_headline.json,b6536755924ca77738866a55c6674b651002caadcbd8a24def7d443f6681e8fa,13097
analysis_code/workflows/20260811_capacity_optimisation/results/capacity_optimized_headline_corrected.json,abf6e297f94f3364324772b57f810f7042164e290205e3577fc78e3355832f69,17206
analysis_code/workflows/20260811_capacity_optimisation/results/capacity_search_method.json,2011c7144a505ac7c275519524da448e5332a7236aaae7c380061bdbb80f820a,503
analysis_code/workflows/20260811_capacity_optimisation/results/condition_design_revision_headline_M129_30y.json,cb9007e85fcedfa23462edc7922d10146d2a3683efdecd21c2c8e3fb95371eba,2121
analysis_code/workflows/20260811_capacity_optimisation/results/dense128_headline.json,b6536755924ca77738866a55c6674b651002caadcbd8a24def7d443f6681e8fa,13097
analysis_code/workflows/20260811_capacity_optimisation/results/R2_continuous_hurdle_frontier_dense128.csv,e37529e36600b49383b1fa8dd3e597cb816d269d5b4b1c92d696715d5cfcf443,3925
analysis_code/workflows/20260811_capacity_optimisation/results/R2_entry_price_sensitivity_dense128.csv,e90f7fb83f4e75e1606f1b6f899a6bb7dd69b5de7b67d3912a1798c50f5528d4,252
analysis_code/workflows/20260811_capacity_optimisation/results/R2_FID_expectation_matrix_M129_30y.csv,dab09d3596f17d9f24a1382490b7594d523ac21c6f917d2247d98fe7a52e3362,1948
analysis_code/workflows/20260811_capacity_optimisation/results/R2_hurdle_expectation_surface_M129_30y.csv,24c5fe510bb0a18ffc389eda4e2ffc776e0b0121585ad738ccb101c76647c3b0,7143
analysis_code/workflows/20260811_capacity_optimisation/results/R2_main_station_results_dense128.csv,e6634b8f6f13f0d038ff6ee4a2a772c55e7b9af438d7b2f8929ffe4ba9ed4e40,1320748
analysis_code/workflows/20260811_capacity_optimisation/results/R2_province_exposure_dense128.csv,bff08b9c26b32b012a89a000d005e5438d1404fa137b8fa412c30f7e893038e8,3475
analysis_code/workflows/20260811_capacity_optimisation/results/R2_R3_expectation_realization_matrix_M129_30y.csv,2d5d77b4a070f5ea0e0553333aa6d5596a3f0a0222793c6d15f30b330644feb1,1194
analysis_code/workflows/20260811_capacity_optimisation/results/R2_R3_return_ladder_learning_M129_30y.csv,08de07c4e83cbbc3267c7a8b9b5ee5598a35c5b269ba7ecf48ddb6aa58a8fffd,1233
analysis_code/workflows/20260811_capacity_optimisation/results/R2_R3_return_ladder_surface_M129_30y.csv,5ec7d771f4a63a220dd04b36726a47263658d9f368edf0cb3cd005ec7a18155a,7574
analysis_code/workflows/20260811_capacity_optimisation/results/R3_component_incidence_path_M129.csv,22bcd67df60c3a10c7d34ad24c22f056ed6d0b9acb4306a759d91b7338606094,187149
analysis_code/workflows/20260811_capacity_optimisation/results/R3_critical_nonstack_transfer_share_M129.csv,98bf3f378680be8bf73831643f5bdb85ae8dd3a8bc37eff5e0123dbae806f6d8,9028
analysis_code/workflows/20260811_capacity_optimisation/results/R3_critical_stack_learning_rate_M129.csv,65feea3509c3b5c65bcbc0d09c0e8c643426a00eee3169302d46c59a879974d2,143227
analysis_code/workflows/20260811_capacity_optimisation/results/R3_critical_terminal_price_dense128.csv,617204e3a3278de173fd8bdce4c19a3cb62da03f39dd2f8469bf0d283dc16f8d,32225
analysis_code/workflows/20260811_capacity_optimisation/results/R3_incidence_joint_boundary_M129.csv,48c313c16a79c4bc5b9a7a937ce6391554dfa4f7f9ccecda770c066c956350e6,87593
analysis_code/workflows/20260811_capacity_optimisation/results/R3_incumbent_access_price_passthrough_M129.csv,802447f0f74b5847e89dccaced83e86372a874d072e8cb2f7c0175da160b22c7,2209
analysis_code/workflows/20260811_capacity_optimisation/results/R3_learning_flip_boundary_dense128.csv,cc9388cc85cc3ed731717161555ea51c31b02e9501255002f85fafa9f7c90085,19335
analysis_code/workflows/20260811_capacity_optimisation/results/R3_learning_gain_vs_gap_dense128.csv,7f81d1988790967adcd2c5eef8f5e3254746792da417e1695dec172a98b6248f,57005
analysis_code/workflows/20260811_capacity_optimisation/results/R3_learning_incidence_boundary_headline_M129.json,241f477e5e22d5e189f6c1abf6127667eb3f0fe75e37d12d839a9f7aa4beccdc,1353
analysis_code/workflows/20260811_capacity_optimisation/results/R3_learning_intensity_curve_dense128.csv,491bd83e903a77a967dd9a3460352b6012f3f549cc2db2545d24ca2ec2ffc00e,5639
analysis_code/workflows/20260811_capacity_optimisation/results/R3_mechanism_counterfactual_dense128.json,7f8e492d03df178d708c32d3d95b767108ad772e6d57b65018b3dc66f0f4f838,1656
analysis_code/workflows/20260811_capacity_optimisation/results/R3_nonstack_transfer_price_passthrough_M129.csv,5e28ebc20fffcdb7e152ae273f109eb7575905a2a54a9e1c907dbc2f6314af6f,49540
analysis_code/workflows/20260811_capacity_optimisation/results/R3_operating_hours_replacement_diagnostic_dense128.csv,3e1e8225651d94d6655c03d8c37b606c4a65e0cb2954bf0e2519282c223fb6cd,106050
analysis_code/workflows/20260811_capacity_optimisation/results/R3_price_passthrough_weight_sensitivity_M129.csv,da0ebfaadb9972c2cdb9805ebc7e9e8c495be9bff7b6ea24979bf8f4462a9bf5,6029
analysis_code/workflows/20260811_capacity_optimisation/results/R3_price_path_summary_dense128.csv,8bb0b80a55f4b5cae5ba1e78ad5c01e1dd4adcb49e553f881897301743af6add,888
analysis_code/workflows/20260811_capacity_optimisation/results/R3_replacement_cadence_dense128.csv,4da8d995e41f6b4dd4bbf11498fbcc658a5cb60051343056d4044cf325137d65,769
analysis_code/workflows/20260811_capacity_optimisation/results/R3_stack_learning_rate_cadence_surface_M129.csv,ef8b052b97f7fc746552b8bca747069ccc30914b9e769178acbe65683e685a6c,42564
analysis_code/workflows/20260811_capacity_optimisation/results/R3_stack_scope_learning_sensitivity_M129.csv,50f6c10f35fac37b2015b003072fcdbd2def6e4375eca504129d5b4d0910bd62,1352
analysis_code/workflows/20260811_capacity_optimisation/results/R3_station_pathways_dense128.csv,4165e9abb1c0c218bb4dd1db122af7211dc235ac6722e4725ac858538a562ddc,229227
analysis_code/workflows/20260811_capacity_optimisation/results/R4_capacity_flexibility_dense128.csv,4e64859921f10dc9c0c0474e82139fce33722aa1a02c8a01ae504ca5457555ed,1999
analysis_code/workflows/20260811_capacity_optimisation/results/R4_durability_frontier_dense128.csv,589a4d7c7538294f59f1b13cc8ac37b4ff482f8bc7ea1070c8e09ab832c4a5e9,39636
analysis_code/workflows/20260811_capacity_optimisation/results/R4_support_requirements_dense128.csv,db4c243a9ae15b3cb3b80db21aed6a2091b5edeb0c4c387513505c81af0e8f29,146853
analysis_code/workflows/20260811_capacity_optimisation/results/S11_hourly_proxy_duration_metrics.csv,2b24a4e8c7ad2b4ef913fb22e202ec7d7ce6878f6ef1339b18ee4335b9d20ee1,1666509
analysis_code/workflows/20260811_capacity_optimisation/results/S11_hourly_proxy_full_chain_summary_dense128.csv,aeb4d3d779aeb22f3346558fc40c54a0696a7cdb9eb5ae3afdf7b188c5a4a0d2,1965
analysis_code/workflows/20260811_capacity_optimisation/results/S11_hourly_proxy_station_membership_dense128.csv,cabe26ee795276f60fea573e30bd09289379b1bc39a7bac968ccc9629d5c1ae6,2327760
analysis_code/workflows/20260811_capacity_optimisation/results/S12_horizon_full_chain_dense128.csv,655b97c20c5fef5fc35414f29d105b5728863783d160642d93600a49bec836e0,1369
analysis_code/workflows/20260811_capacity_optimisation/results/S12_host_asset_continuity_screen_dense128.csv,787eb37b036dfbe139bacc1ba17bf6f8f0f2e87f0fc36fe8846506fed585c2c2,927
analysis_code/workflows/20260811_capacity_optimisation/results/S14_capacity_grid_convergence.csv,edc1eebfccc288d143713fe0299d74e87bebf50264455b7beb7e8b0a869c7d0d,1403
analysis_code/workflows/20260811_capacity_optimisation/results/S14_capacity_search_sequence.csv,5007006ca497b29df4b7b54dec5ce03c9127e82b831b6bd1581f149d6f20ee21,676
analysis_code/workflows/20260811_capacity_optimisation/results/S15_engineering_boundary_continuous_membership.csv,8590c112ae95f9eca049df911480c031ce351abc5d6fb081229d8bedb648eca0,1605374
analysis_code/workflows/20260811_capacity_optimisation/results/S15_engineering_boundary_continuous_summary.json,890d3e983231ab62e2c4d296495a3ba7d98d1c3228505006c6327358fce3d968,1359
analysis_code/workflows/20260811_capacity_optimisation/results/S21_learning_start_anchor_sensitivity_M129.csv,dca27e6175606984e717a5726ab696a9f7a4c1614691c0b9ad6ddb95259d5efc,885
analysis_code/workflows/20260811_capacity_optimisation/results/S22_resource_persistence_paths_M129.csv,224f66547b39058710bd300b009ce9b671cae5ff6056a2c5d86d6ee9f9931a38,2141
analysis_code/workflows/20260811_capacity_optimisation/results/S24_construction_residual_sensitivity_M129.csv,b629cd2c1f0f0f71cd1a62b823e18dcb34ea28a6a4b90d8c9bf3021e83c595a4,2168
analysis_code/workflows/20260811_capacity_optimisation/results/S24_electrical_buffer_sensitivity_M129.csv,04ed82fbf3c9dea1a46bb1d2cd523405a666dfd5e854c69a80275de09176e858,78474
analysis_code/workflows/20260811_capacity_optimisation/results/S24_perfect_electrical_buffer_upper_bound_M129.csv,fd8a41eab784093f8ae270a6089917320d34fbc5627f1a6b1404502c524cb7cc,1099
analysis_code/workflows/20260811_capacity_optimisation/results/S24_transport_netback_sensitivity_M129.csv,1638f5e38d9f8ccd03e8036babc0045ba588de8c895b4fd631ae064a7223967b,608
analysis_code/workflows/20260811_capacity_optimisation/results/S27_R4_minimum_build_size_sensitivity_M129.csv,bc6f501f3189ab6f1807cbff0b2871e59b9b7b0c641817411e11464f209c774e,5038
analysis_code/workflows/20260811_robustness/code/audit_augmented_continuous.py,89eb0cd71898da094032a36523de1fdb42505987cc9398f8365817c871db46e4,6336
analysis_code/workflows/20260811_robustness/code/audit_dense_mechanism.py,ca96fa8482fd44fa4a82190d2192d1c96f1ee8e2aecc8d91e4d528e93dfde27c,2876
analysis_code/workflows/20260811_robustness/code/prepare_revision_outputs.py,679719c30e9aa77d1e454f8695e31a4018cc7278cf71e69aeec3e35a2dffb63b,7844
analysis_code/workflows/20260811_robustness/code/run_capacity_optimized_revision.py,166daea7700154b266da795c096ab002b4cd2b5c5a0d53223c9ecbcd335f2ea8,7348
analysis_code/workflows/20260811_robustness/code/run_continuous_capacity_audit.py,6d35697822bd09e102d9dd1bf3153047a44f5474c95466469f10887ec93636b1,21705
analysis_code/workflows/20260811_robustness/code/run_dense_main_revision.py,5158fd90a2725f4e241591955f472bb841d7f3f6b3a09a4159877abc08f3f903,47137
analysis_code/workflows/20260811_robustness/code/run_high_risk_robustness.py,dbbbb79f639499aa07b7c821709a481c977cbeb254a52211c5648cc559c4700a,20163
analysis_code/workflows/20260811_robustness/code/run_r4_minimum_build_sensitivity.py,a5a21f387ad3fa87fc26489a4581cb243f605e4788bb3c828e528879a5c8eb7b,6992
analysis_code/workflows/20260811_robustness/code/run_si_robustness_extensions.py,800c3748755ac7bf6737f29aa6ac7825468b9503da10995f4776acd130ce26dc,39483
analysis_code/workflows/20260811_robustness/qa/high_risk_robustness_qa.json,c6e1bbd84c8a1103ba5bdd539399c9495f36662b82cd53f9babdb39a783bcda6,443
analysis_code/workflows/20260811_robustness/qa/S15_continuous_capacity_qa.json,655a714583b218928b12878e75c3ea2124d5566b2d29ee7ee6193dec4070e5a5,160
analysis_code/workflows/20260811_robustness/results/dense128_headline.json,e279bab0dedf776a45cd906dbe9683d7f61270609b6487e70addfc4e3ff0d1aa,11427
analysis_code/workflows/20260811_robustness/results/dense128_headline_corrected.json,ed7195e9a5c9b31e2f4e6be5af9099c210d4d6f94b841bdf8a213fee2f110873,11627
analysis_code/workflows/20260811_robustness/results/R2_continuous_hurdle_frontier_dense128.csv,3a610905d00cbc78b3cd0144705cad6db9e8dee00f2a63bcf23a8d9317f8f388,3919
analysis_code/workflows/20260811_robustness/results/R2_entry_price_sensitivity_dense128.csv,08a62596abbe0e4f06faba64997850dec49519fb9d02f3c802fe366acb757a1e,253
analysis_code/workflows/20260811_robustness/results/R2_main_station_results_dense128.csv,44565cf5191877ef069b94387d8b2337e029ec8481ded44601b2a770c438e967,1561832
analysis_code/workflows/20260811_robustness/results/R2_province_exposure_dense128.csv,39c255e8d52bac8e063857e0584632a432eb9d43308d9dee1ecabb4fadadf7d5,3918
analysis_code/workflows/20260811_robustness/results/R3_critical_terminal_price_dense128.csv,de89f6d469aa66c80c767daeeed1c65b4d23ce9901e71f78008ef7ae374ed81b,31477
analysis_code/workflows/20260811_robustness/results/R3_learning_flip_boundary_dense128.csv,d64bb8fefcf4a5a5f9595d26a00ef6b7fc9313ecbdd79bcf0b3515871ea3b782,18878
analysis_code/workflows/20260811_robustness/results/R3_learning_gain_vs_gap_dense128.csv,190d214af94b5fb406c86c505593540209263a6cf5cef4489c9e72359b4a8c2b,55621
analysis_code/workflows/20260811_robustness/results/R3_learning_intensity_curve_dense128.csv,0c62b52bc76858dda03a148479f02c256b7c0fccda8ce4b8a2252a0c6585ab83,5621
analysis_code/workflows/20260811_robustness/results/R3_mechanism_counterfactual_dense128.json,98bf9aa78ca63b9555b5a267da2f6c8c065dc45a696f1bd0d16589276ac9fc42,1501
analysis_code/workflows/20260811_robustness/results/R3_operating_hours_replacement_diagnostic_dense128.csv,9f2e00137eb76ba8231379b99572f504b2c025dc17daeac4a50dd11c8236049d,107855
analysis_code/workflows/20260811_robustness/results/R3_price_path_summary_dense128.csv,315b195a00386c8819e22e8aaa37621f1e9f4d042b99962110f91790caa1cc8a,886
analysis_code/workflows/20260811_robustness/results/R3_replacement_cadence_dense128.csv,8cb31350ae219f1cad736b8eecb064f21c7fac8307baa09d5fae28e8056613a3,462
analysis_code/workflows/20260811_robustness/results/R3_station_pathways_dense128.csv,470db3fd9ab0162825e971607fa9cecb52807e38360bb8a575c5398394a9f5d1,223684
analysis_code/workflows/20260811_robustness/results/R4_capacity_flexibility_dense128.csv,77959c4c91bb8eed2595fb77e23b6113c2d1286d191ec1d43b0000d4e1d5817b,1967
analysis_code/workflows/20260811_robustness/results/R4_durability_frontier_dense128.csv,6531b183630f83302ecc98d34336d3af55b88b1f7c925157209bcfe40716cb76,39663
analysis_code/workflows/20260811_robustness/results/R4_support_requirements_dense128.csv,1f9ac27d14b153ff2c6eaa2748acb38337f3ba07825c324f96ae805e97f9bd7f,143324
analysis_code/workflows/20260811_robustness/results/S11_hourly_proxy_duration_metrics.csv,2b24a4e8c7ad2b4ef913fb22e202ec7d7ce6878f6ef1339b18ee4335b9d20ee1,1666509
analysis_code/workflows/20260811_robustness/results/S11_hourly_proxy_full_chain_summary.csv,3e053daa629aa5cc16f5035307c7bc38ae5f2da06b2c32f848d355d3fdfd869b,2321
analysis_code/workflows/20260811_robustness/results/S11_hourly_proxy_full_chain_summary_dense128.csv,cdb4333622a54732b135fb037fcf8c4da31a618aa4309274839dcbe49bb166fb,1986
analysis_code/workflows/20260811_robustness/results/S11_hourly_proxy_station_membership.csv,66c743a3cdfa40feb5f55bac54acd783df9442641f19b59a6ab9e54db7eb4943,2654823
analysis_code/workflows/20260811_robustness/results/S11_hourly_proxy_station_membership_dense128.csv,596598516d80fd0144aafd9f0333133d006f9958388b2942c2ab4af41a20bef7,2655956
analysis_code/workflows/20260811_robustness/results/S12_horizon_full_chain_dense128.csv,1e0ace23e8d096aef83685c73e2f32618912497226b5516d7cf755c39a2b6002,1370
analysis_code/workflows/20260811_robustness/results/S12_horizon_full_chain_summary.csv,fc90745856f0434d54059253e5380d2fcec1f43b3569fe6a254a05aacf723cd4,1928
analysis_code/workflows/20260811_robustness/results/S12_host_asset_continuity_screen.csv,d2310dff0b3e8d7917596d6bb572f8af8ecb728cdbbd21e5da58c07132086954,915
analysis_code/workflows/20260811_robustness/results/S12_host_asset_continuity_screen_dense128.csv,6ac838514112d8c2103b12049b2d227e76d3823d9259fe5cb192a88ca49cfbd1,927
analysis_code/workflows/20260811_robustness/results/S13_anchor_hurdle_membership.csv,5560d3c62b277df7609e47bb25ba1e154d79f299acea74006d84ff2909025e3f,668483
analysis_code/workflows/20260811_robustness/results/S13_continuous_hurdle_frontier.csv,3d0293e7fb917109283ab2ffefa2d933812fd77df4ad4d11302ba45536f1191c,3066
analysis_code/workflows/20260811_robustness/results/S13_station_critical_return_hurdle.csv,638b54540e10147c336bed1d2427726bc2bafcf33ffd8bdde95b5c062d6a8a48,441719
analysis_code/workflows/20260811_robustness/results/S14_capacity_grid_convergence.csv,edc1eebfccc288d143713fe0299d74e87bebf50264455b7beb7e8b0a869c7d0d,1403
analysis_code/workflows/20260811_robustness/results/S15_continuous_capacity_membership.csv,6b35014aeaaaa4f73cd6d63fdd8df3e8424060225afdf38c226d025f4e8eae3e,2249749
analysis_code/workflows/20260811_robustness/results/S15_continuous_capacity_summary.json,f7a6081febfa85b0d64ceffaad911cc3a37de70904505c8401b3d28d5f176aaa,1951
analysis_code/workflows/20260811_robustness/results/S20_spatial_allocation_partial_identification.csv,4d3ceb44d12530718ff9b90b27062bb3752e62c7f622fde66fd7315bc086b5f0,946
analysis_code/workflows/20260811_robustness/results/S20_station_spatial_allocation_rates.csv,f54bb61db6fdcc026d06067c604533bf0aa1751eb17090a6cb26dbe35013128d,341334
analysis_code/workflows/20260811_robustness/results/S21_learning_start_anchor_sensitivity.csv,449b9c865696cc11ad0a0721f46dafc4f153a59017dc851ccbd819d45a522665,1039
analysis_code/workflows/20260811_robustness/results/S21_learning_start_anchor_sources.csv,9ae95238d90b6cdd0628a214992a7a8def215fc97349b0c53bc57717288d908b,343
analysis_code/workflows/20260811_robustness/results/S22_resource_persistence_paths.csv,85275ab96b89079dc1e8cf3410ad014ab955e4951b82e37589642f4f01fdd67f,2045
analysis_code/workflows/20260811_robustness/results/S23_minimum_load_mechanism_audit.csv,ee62b70383d42a84bec00c90eed3ca48abeb1d82ca4e1dcf060e725e12ea75e3,1770
analysis_code/workflows/20260818_figures/code/make_fig4_7panel_relayout.py,f96f5a03c1bd64255a07877748cd8eec2a9b37b4271d519996c9512e789e3acc,64565
analysis_code/workflows/20260818_figures/code/make_figures_story_redesign_20260827.py,3d6d54d2fbbd4e6cafe737df4b4754de84acc4897ec66801ce813d5431f57b4f,50205
analysis_code/workflows/20260818_figures/code/make_figures_unified_palette.py,ddc38d0a43ee6f67ec948af66bd7af341adcc73ff2c7713f686bb1c205d05685,74178
analysis_code/workflows/20260818_figures/code/make_high_risk_supplementary_figure.py,5ebedf5d66d3c77ff1337dbd9f06ba8325ae4e10574e8e9a6f885dcb65d1b09f,9077
analysis_code/workflows/20260818_figures/code/make_learning_boundary_supplementary_figure.py,8773a34a89dc46cd8ced5dbe2396d877cff4642c0e03c66fc758cef941bfbbc4,11227
analysis_code/workflows/20260818_figures/code/make_r3_replacement_supplementary_figure.py,6f31cdfb7d29cea2fdfe36a9a26e8ba5055193d09ea0c4150a285ee907104e30,6803
analysis_code/workflows/20260818_figures/code/prepare_osm_china_boundaries.py,1bdad4f3e311323cfda2fa23a23763014f1fb071595c9cede731c9fed307f8f4,4745
analysis_code/workflows/20260818_figures/compat_figure1/era5_multiyear/ERA5_resource_year_summary.csv,39df5b4b6b696b0006471eded5e4c0a173f76d90d2d26ba2fc4f11675d8fcb00,558
analysis_code/workflows/20260818_figures/compat_figure1/era5_multiyear/ERA5_station_resource_variability.csv,45c2a178a965702aabe3344a7920a57402f06ff643ce824e513e7e8727426b8d,1700797
analysis_code/workflows/20260818_figures/compat_figure1/era5_multiyear/ERA5_station_year_resource.csv,7cfd1ad67a945f31ce55b06be1376bf89f0c9d3a1b7d7bab9599e23cc2fd3cfc,7282933
analysis_code/workflows/20260818_figures/compat_figure1/R1_capture_frontier_verified.csv,c8ce788906e78d46d8d986797648324cbd6eba4ef5c08e493ddcbda5a01d945a,2969
analysis_code/workflows/20260818_figures/compat_figure1/R1_province_resource_verified.csv,c74bbae0f92b34390e2ee1a44edf395c1fcba5f494e333cbbc3723be1db7c13c,3065
analysis_code/workflows/20260818_figures/compat_figure1/R2_main_station_results_verified.csv,252f7e1510bb1030a46a029529193da30329be66fadcb79e58960266f76a3767,479412
analysis_code/workflows/20260818_figures/figures/ExtendedDataFigure_hourly_horizon_grid_robustness_optimized.pdf,c284cbee6938a30296f980aa747f34edd1e16a979000e396c516d5eef8432f68,55588
analysis_code/workflows/20260818_figures/figures/ExtendedDataFigure_hourly_horizon_grid_robustness_optimized.png,a494736f3811ae26db96135ca0ab595743fe1982dc1d277ceb9553b3a316dfe2,667609
analysis_code/workflows/20260818_figures/figures/ExtendedDataFigure_hourly_horizon_grid_robustness_optimized.svg,25c3efb5e5855db12eebdb846f46171aa8fdb2324288e81d0a9df15356c6544d,67856
analysis_code/workflows/20260818_figures/figures/Figure1_resource_boundary_optimized.pdf,d583a914f81adb8278a9eb427cbd68d3e014d655f80bd94a90d414ad98608657,4835278
analysis_code/workflows/20260818_figures/figures/Figure1_resource_boundary_optimized.png,95ae89ee8428af486fdff29c8464e9c823a7e5a4be6f5e07c0413cf0d002cf11,3237805
analysis_code/workflows/20260818_figures/figures/Figure2_admission_frontier_optimized.pdf,c5009ff47f0d222d790f7697d45052858f436cc9f6a5571fd34ff6ea27576138,195432
analysis_code/workflows/20260818_figures/figures/Figure2_admission_frontier_optimized.png,8cb0c8c7af8c297bcad2b6af0cc552f44d16821389d20647bbac6367e5f10d05,1097339
analysis_code/workflows/20260818_figures/figures/Figure2_admission_frontier_optimized.svg,ec4931a435d40b2247d9d787406a1f711f6b942fd1633af216cb27342b8d886e,330076
analysis_code/workflows/20260818_figures/figures/Figure2_nature_resource_boundary_v9.pdf,d583a914f81adb8278a9eb427cbd68d3e014d655f80bd94a90d414ad98608657,4835278
analysis_code/workflows/20260818_figures/figures/Figure2_nature_resource_boundary_v9.png,95ae89ee8428af486fdff29c8464e9c823a7e5a4be6f5e07c0413cf0d002cf11,3237805
analysis_code/workflows/20260818_figures/figures/Figure3_learning_gap_optimized.pdf,89eb0498124ef492f6b130be70209c4776287fda94e44e647995ac45913cac4f,225463
analysis_code/workflows/20260818_figures/figures/Figure3_learning_gap_optimized.png,925489eeacbb7a536098e4a596595b538269f6000f3fae264b9a52c58478b01b,1174443
analysis_code/workflows/20260818_figures/figures/Figure3_learning_gap_optimized.svg,6f74931c47b6c2991957a0e262d70adf522003a3c13cee023961a647b1a6ac18,463688
analysis_code/workflows/20260818_figures/figures/Figure4_forward_screening_optimized.pdf,f511ed81b7424e9dc0858955d367aa303968603e5b65f912ff51b8ef145561d9,95596
analysis_code/workflows/20260818_figures/figures/Figure4_forward_screening_optimized.png,4209d3e41ad2c530e886f0dc85c1a7b0f3c7c183dcf5e4752052b32d275c17c5,1049584
analysis_code/workflows/20260818_figures/figures/Figure4_forward_screening_optimized.svg,24780b47ee7910f698658c396cc7babacd8127ae22e41ed9750224d54d147deb,228209
analysis_code/workflows/20260818_figures/figures/Supplementary_Figure_S2_high_risk_boundaries.pdf,98e99203b880be28b6608b5cb91eac65bdf5bddeb75aafe0026c7617ff182905,61122
analysis_code/workflows/20260818_figures/figures/Supplementary_Figure_S2_high_risk_boundaries.png,19dde8d99cb91674cc1482d29852c495a43882927994d6262e4d37916157b1f0,455312
analysis_code/workflows/20260818_figures/figures/Supplementary_Figure_S2_high_risk_boundaries.svg,a6a5764964700737db6b98cce9e3f729e8b307556e4573f95a73d399b432c765,64794
analysis_code/workflows/20260818_figures/figures/Supplementary_Figure_S3_learning_finance_delivery_buffer.pdf,85ef9af9cb9f9ead0808699c47ffe2c4e1372d4a215f21c1694627f8181a0a28,87571
analysis_code/workflows/20260818_figures/figures/Supplementary_Figure_S3_learning_finance_delivery_buffer.png,dd309ce16aede7d7b7ae91ac95ab2812a1a663c10ec12456b74cfd120767cc7a,631694
analysis_code/workflows/20260818_figures/figures/Supplementary_Figure_S3_learning_finance_delivery_buffer.svg,3388880e8ae9baaea710d628465894761b21e50abd9ff4cb51241f56aa488ac9,100554
analysis_code/workflows/20260818_figures/redesign_20260827/Figure2_candidate.pdf,52b64c55252198da8299784fc368aab4df442e6e6b6186f564898e52214a7a3c,515347
analysis_code/workflows/20260818_figures/redesign_20260827/Figure2_candidate.png,863fe13c1b7203ac2bcf1a7461958e77bf9694c1cd45029af7ab462a1c0404b7,945924
analysis_code/workflows/20260818_figures/redesign_20260827/Figure2_candidate.svg,1a9f05ff4abdbc9c63ec1563c4818e5bcf2070dc00ef099072f796acc5b00871,771886
analysis_code/workflows/20260818_figures/redesign_20260827/Figure3_candidate.pdf,509bb08af085c1d695562b76be4abae76c086c653dce6e70b25898ec0cb97359,135989
analysis_code/workflows/20260818_figures/redesign_20260827/Figure3_candidate.png,ee3c8ed7de1aeccc2ca111590130ac4e96e45af145b20d267d1514405176fde7,734225
analysis_code/workflows/20260818_figures/redesign_20260827/Figure3_candidate.svg,ceeabb53fc99ad8c67a9878232d598c145475bd775e7d30cf0835944fe0f37c0,338979
analysis_code/workflows/20260818_figures/redesign_20260827/Figure4_candidate.pdf,c19b41556cbabb489ccb585e5ac2bdd3b312cba1d3921c730a53444780401a06,108526
analysis_code/workflows/20260818_figures/redesign_20260827/Figure4_candidate.png,6b7365fcc9cd767faf9f85ab9c424dbfbfee4058321b1dcd244e1be73fa44b73,929919
analysis_code/workflows/20260818_figures/redesign_20260827/Figure4_candidate.svg,6cac5d858e531b21bd0d113611f6ed85480753eaf541db8adfa3d589b7ba50c7,298266
analysis_code/workflows/20260819_map/code/fit_official_basemap.py,5784e183d844d5517a4355b1b58c7173607a116e7d09d6ef25891c20921bcb06,13074
analysis_code/workflows/20260819_map/code/inspect_official_svg.py,cfd9fe86cef54aa4b4ef851b432d5a0535d16ea7d10c2a58437f769a271bc014,2255
analysis_code/workflows/20260819_map/code/prepare_official_basemap.py,4629735545bac07110899f75893b22e18981cb7ae838d9f76b35bba322d3fc7c,3305
analysis_code/workflows/20260825_external_validity/code/common.py,ccd56c8f0af27072552e788f49dbcd463b8373a2e3b187a0c90435971d4a6386,9376
analysis_code/workflows/20260825_external_validity/code/run_all.py,b877dcb7fa3498d66cfcbca1e420706de424c4a67b6af0891747968261834d15,561
analysis_code/workflows/20260825_external_validity/code/run_extension_qa.py,edd1b507136f3c6079dee3be09dd09f45fbe0f83b04076b57b5b0094efcaa660,5231
analysis_code/workflows/20260825_external_validity/code/run_external_consistency.py,582caf2e302599009a09bef2e68ab9d0f6764ac7f89938f0f6ee394892a9488e,6243
analysis_code/workflows/20260825_external_validity/code/run_joint_uncertainty.py,37dcee7fcfd7a65a99ea5878fe05bf480737f27ab8da825c408dc342a39903ba,16514
analysis_code/workflows/20260825_external_validity/code/run_pem_m129.py,f2992674ddd84ed7b83279c3c579cf81bc3d575f920a1d6df349ad5e6d1d55ee,9530
analysis_code/workflows/20260825_external_validity/code/run_spatial_screens.py,9d2375763a47268a9ea7822ce767d637fe0772ce87487f139165a3d0456ab44b,11814
analysis_code/workflows/20260825_external_validity/code/sync_submission_outputs.py,edfdd962f27a3728db63eae00920fe17f3415569dcf4a98a9ca090d400244d6f,2930
